Algorithm,Problem,Exp,Indicator,Value,obj
2,4,7,3,0.57451352134292,3
2,4,8,1,4.4702347,3
2,4,8,2,0.190771172838056,3
2,4,8,3,0.574644507950027,3
2,4,9,1,4.3989694,3
2,4,9,2,0.190786801535096,3
2,4,9,3,0.574595258237124,3
2,4,10,1,4.4751907,3
2,4,10,2,0.190809227041388,3
2,4,10,3,0.574582416086886,3
2,4,11,1,5.0058789,3
2,4,11,2,0.735444816232815,3
2,4,11,3,0.346583883633379,3
2,4,12,1,4.4478962,3
2,4,12,2,0.190775647222853,3
2,4,12,3,0.574591416497176,3
2,4,13,1,4.7326627,3
2,4,13,2,0.190782401278552,3
2,4,13,3,0.574650440744449,3
2,4,14,1,4.579734,3
2,4,14,2,0.190802709477751,3
2,4,14,3,0.574703620198337,3
2,4,15,1,4.5851877,3
2,4,15,2,0.190846297738998,3
2,4,15,3,0.574440570931038,3
2,4,16,1,4.4888697,3
2,4,16,2,0.190885314608308,3
2,4,16,3,0.574406513108283,3
2,4,17,1,4.8984152,3
2,4,17,2,0.19098577169099,3
2,4,17,3,0.574328076595817,3
2,4,18,1,4.578306,3
2,4,18,2,0.19075251244111,3
2,4,18,3,0.574677676266155,3
2,4,19,1,4.5298877,3
2,4,19,2,0.190824756647637,3
2,4,19,3,0.574431458495952,3
2,4,20,1,4.6046816,3
2,4,20,2,0.190750285699179,3
2,4,20,3,0.574700213557384,3
3,4,1,1,29.9056035,3
3,4,1,2,0.735516401756057,3
3,4,1,3,0.34608443446786,3
3,4,2,1,30.0676639,3
3,4,2,2,0.735516637938661,3
3,4,2,3,0.346080955338914,3
3,4,3,1,30.1525836,3
3,4,3,2,0.735516260552494,3
3,4,3,3,0.346090463173928,3
3,4,4,1,30.1398784,3
3,4,4,2,0.190746846806448,3
3,4,4,3,0.574716547920271,3
3,4,5,1,30.2736783,3
3,4,5,2,0.190744497135635,3
3,4,5,3,0.574718644780766,3
3,4,6,1,29.9096268,3
3,4,6,2,0.735516592460255,3
3,4,6,3,0.346082966958866,3
3,4,7,1,29.7402008,3
3,4,7,2,0.190746174732349,3
3,4,7,3,0.574684269570006,3
3,4,8,1,29.8435931,3
3,4,8,2,0.190745215109992,3
3,4,8,3,0.574723750176387,3
3,4,9,1,30.043373,3
3,4,9,2,0.190745229856585,3
3,4,9,3,0.574712808849662,3
3,4,10,1,30.3477917,3
3,4,10,2,0.190745708868178,3
3,4,10,3,0.574709104014507,3
3,4,11,1,30.5887211,3
3,4,11,2,0.190746426873202,3
3,4,11,3,0.574708263990285,3
3,4,12,1,29.9516044,3
3,4,12,2,0.735516356189153,3
3,4,12,3,0.346085372345736,3
3,4,13,1,30.1625657,3
3,4,13,2,0.190748857456457,3
3,4,13,3,0.57468822345157,3
3,4,14,1,30.0404925,3
3,4,14,2,0.190747047534529,3
3,4,14,3,0.574718048109013,3
3,4,15,1,30.4755438,3
3,4,15,2,0.190745741527655,3
3,4,15,3,0.574726581055679,3
3,4,16,1,29.6626477,3
3,4,16,2,0.190744956905065,3
3,4,16,3,0.574715686372522,3
3,4,17,1,30.0742617,3
3,4,17,2,0.190746307965676,3
3,4,17,3,0.5747071864697,3
3,4,18,1,30.3105961,3
3,4,18,2,0.190746738929821,3
3,4,18,3,0.574711575048465,3
3,4,19,1,29.670813,3
3,4,19,2,0.73551535412956,3
3,4,19,3,0.346122413216998,3
3,4,20,1,30.3669269,3
3,4,20,2,0.190745558097293,3
3,4,20,3,0.574720530496766,3
4,4,1,1,264.0719115,3
4,4,1,2,0.239559694477789,3
4,4,1,3,0.574968970185497,3
4,4,2,1,261.291616,3
4,4,2,2,0.233673118876344,3
4,4,2,3,0.575026762865559,3
4,4,3,1,265.6918007,3
4,4,3,2,0.239418789654269,3
4,4,3,3,0.575259715892401,3
4,4,4,1,261.5152626,3
4,4,4,2,0.230977873273049,3
4,4,4,3,0.574261899931742,3
4,4,5,1,266.1212578,3
4,4,5,2,0.238865898977827,3
4,4,5,3,0.57534233724652,3
4,4,6,1,262.287593,3
4,4,6,2,0.244116529735762,3
4,4,6,3,0.572891609247398,3
4,4,7,1,261.930873,3
4,4,7,2,0.244259921722337,3
4,4,7,3,0.572976122891397,3
4,4,8,1,267.5983433,3
4,4,8,2,0.243191788990482,3
4,4,8,3,0.575613608540304,3
4,4,9,1,266.3938426,3
4,4,9,2,0.246712583881662,3
4,4,9,3,0.574358239538421,3
4,4,10,1,267.26321,3
4,4,10,2,0.239865639881442,3
4,4,10,3,0.573411593632237,3
4,4,11,1,267.7625072,3
4,4,11,2,0.235256924786897,3
4,4,11,3,0.574903353947735,3
4,4,12,1,265.0287253,3
4,4,12,2,0.239542593420877,3
4,4,12,3,0.573928345590746,3
4,4,13,1,271.0404291,3
4,4,13,2,0.236245253314949,3
4,4,13,3,0.574823184107198,3
4,4,14,1,269.1890689,3
4,4,14,2,0.244128413760304,3
4,4,14,3,0.574127591130564,3
4,4,15,1,267.9908464,3
4,4,15,2,0.245935240045184,3
4,4,15,3,0.573668058510009,3
4,4,16,1,265.0398204,3
4,4,16,2,0.236202874992152,3
4,4,16,3,0.573890142903229,3
4,4,17,1,266.3497398,3
4,4,17,2,0.240922423108522,3
4,4,17,3,0.575117835165033,3
4,4,18,1,267.3029919,3
4,4,18,2,0.239615702298985,3
4,4,18,3,0.575444701859499,3
4,4,19,1,268.3079236,3
4,4,19,2,0.235311021016657,3
4,4,19,3,0.57421750682626,3
4,4,20,1,269.0065329,3
4,4,20,2,0.237409703266931,3
4,4,20,3,0.574778683103711,3
1,5,1,1,2.1681679,3
1,5,1,2,0.0521249077200677,3
1,5,1,3,0.200944358725049,3
1,5,2,1,2.1190808,3
1,5,2,2,0.0529658727193108,3
1,5,2,3,0.200965082881099,3
1,5,3,1,2.1124613,3
1,5,3,2,0.0524132427152667,3
1,5,3,3,0.200933383666301,3
1,5,4,1,2.1202921,3
1,5,4,2,0.0537299214985976,3
1,5,4,3,0.200971537916136,3
1,5,5,1,2.3489836,3
1,5,5,2,0.055759330480845,3
1,5,5,3,0.200853070215977,3
1,5,6,1,2.1669656,3
1,5,6,2,0.0529986360836343,3
1,5,6,3,0.200986110267144,3
1,5,7,1,2.0907829,3
1,5,7,2,0.053160038339313,3
1,5,7,3,0.20096984605156,3
1,5,8,1,2.162373,3
1,5,8,2,0.0528854071371084,3
1,5,8,3,0.200910695669279,3
1,5,9,1,2.2348054,3
1,5,9,2,0.0536165080844412,3
1,5,9,3,0.200891194117661,3
1,5,10,1,2.1754383,3
1,5,10,2,0.0509299181697344,3
1,5,10,3,0.201006129822769,3
1,5,11,1,2.4694455,3
1,5,11,2,0.0520004861103599,3
1,5,11,3,0.200945858824855,3
1,5,12,1,2.1528066,3
1,5,12,2,0.0535706526143377,3
1,5,12,3,0.200943384544694,3
1,5,13,1,2.1716194,3
1,5,13,2,0.0525818684856816,3
1,5,13,3,0.200972671827581,3
1,5,14,1,2.1109361,3
1,5,14,2,0.0531393154702277,3
1,5,14,3,0.200847525366204,3
1,5,15,1,2.227463,3
1,5,15,2,0.0541512017009551,3
1,5,15,3,0.200952324539161,3
1,5,16,1,2.0901982,3
1,5,16,2,0.0525069531870615,3
1,5,16,3,0.200948351519436,3
1,5,17,1,2.1376587,3
1,5,17,2,0.0545222074905374,3
1,5,17,3,0.200972676078906,3
1,5,18,1,2.200489,3
1,5,18,2,0.0530301903166188,3
1,5,18,3,0.200977820692101,3
1,5,19,1,2.1215473,3
1,5,19,2,0.0526425106336244,3
1,5,19,3,0.200923191123309,3
1,5,20,1,2.1565897,3
1,5,20,2,0.0529193449541443,3
1,5,20,3,0.200978637686363,3
2,5,1,1,4.9629074,3
2,5,1,2,0.0739081308612431,3
2,5,1,3,0.198561860503287,3
2,5,2,1,4.8684644,3
2,5,2,2,0.0731140374993662,3
2,5,2,3,0.198523516823735,3
2,5,3,1,5.0161716,3
2,5,3,2,0.0786437777200093,3
2,5,3,3,0.198273839654015,3
2,5,4,1,4.921885,3
2,5,4,2,0.0807256081444524,3
2,5,4,3,0.197967852417656,3
2,5,5,1,5.2593288,3
2,5,5,2,0.0739847420589736,3
2,5,5,3,0.198707133321069,3
2,5,6,1,5.13330109999999,3
2,5,6,2,0.0788811885341993,3
2,5,6,3,0.198383542698718,3
2,5,7,1,4.9320012,3
2,5,7,2,0.082209224962844,3
2,5,7,3,0.198309290590918,3
2,5,8,1,5.0088522,3
2,5,8,2,0.0792722264014842,3
2,5,8,3,0.19844649804606,3
2,5,9,1,4.9576914,3
2,5,9,2,0.0831421158240068,3
2,5,9,3,0.198274718644121,3
2,5,10,1,5.2966764,3
2,5,10,2,0.0850888199635429,3
2,5,10,3,0.197897876487813,3
2,5,11,1,5.1813949,3
2,5,11,2,0.0755030243158847,3
2,5,11,3,0.198376884917699,3
2,5,12,1,4.8666011,3
2,5,12,2,0.0780618827900872,3
2,5,12,3,0.198621121715825,3
2,5,13,1,5.1083303,3
2,5,13,2,0.0765022869372346,3
2,5,13,3,0.198431627038114,3
2,5,14,1,5.0297374,3
2,5,14,2,0.0787449363870454,3
2,5,14,3,0.198257619170922,3
2,5,15,1,6.0481018,3
2,5,15,2,0.0819317398948983,3
2,5,15,3,0.19779580611526,3
2,5,16,1,5.0098316,3
2,5,16,2,0.0841073337801122,3
2,5,16,3,0.198102387128799,3
2,5,17,1,5.1041046,3
2,5,17,2,0.0679098298081003,3
2,5,17,3,0.199100765423554,3
2,5,18,1,4.9996851,3
2,5,18,2,0.0788823877172814,3
2,5,18,3,0.197897899071913,3
2,5,19,1,5.0570555,3
2,5,19,2,0.0780978497630965,3
2,5,19,3,0.198291626320955,3
2,5,20,1,5.1166819,3
2,5,20,2,0.0859661434292323,3
2,5,20,3,0.197872399156498,3
3,5,1,1,30.1347473,3
3,5,1,2,0.583193369857483,3
3,5,1,3,0.188287982944428,3
3,5,2,1,30.7337055,3
3,5,2,2,0.582363264745204,3
3,5,2,3,0.188288733962904,3
3,5,3,1,30.2674105,3
3,5,3,2,0.584290768306723,3
3,5,3,3,0.188286334796426,3
3,5,4,1,30.3462106,3
3,5,4,2,0.582900870283614,3
3,5,4,3,0.18828297424956,3
3,5,5,1,30.9090568,3
3,5,5,2,0.582266552845636,3
3,5,5,3,0.188281074251931,3
3,5,6,1,30.8212212,3
3,5,6,2,0.582827258276155,3
3,5,6,3,0.188286100296738,3
3,5,7,1,30.3834263,3
3,5,7,2,0.582074888428458,3
3,5,7,3,0.188291007482884,3
3,5,8,1,29.696445,3
3,5,8,2,0.58257654037077,3
3,5,8,3,0.188282901812754,3
3,5,9,1,29.9737413,3
3,5,9,2,0.583031068597295,3
3,5,9,3,0.188283316865249,3
3,5,10,1,30.3746289,3
3,5,10,2,0.582462811674767,3
3,5,10,3,0.188281595412114,3
3,5,11,1,30.3170256,3
3,5,11,2,0.584392164735365,3
3,5,11,3,0.188283221847593,3
3,5,12,1,30.3519727,3
3,5,12,2,0.583865233146921,3
3,5,12,3,0.188282858430427,3
3,5,13,1,30.916224,3
3,5,13,2,0.582906812563125,3
3,5,13,3,0.188288095006775,3
3,5,14,1,30.615698,3
3,5,14,2,0.582028791417491,3
3,5,14,3,0.188286621759886,3
3,5,15,1,31.0005257,3
3,5,15,2,0.583965633592148,3
3,5,15,3,0.188283078617997,3
3,5,16,1,30.6187647,3
3,5,16,2,0.582433645031281,3
3,5,16,3,0.188286177827793,3
3,5,17,1,31.5278356,3
3,5,17,2,0.583594207866657,3
3,5,17,3,0.188284671364873,3
3,5,18,1,31.7031831,3
3,5,18,2,0.583614926532831,3
3,5,18,3,0.188283332721437,3
3,5,19,1,30.2558493,3
3,5,19,2,0.582662960757191,3
3,5,19,3,0.188285943589077,3
3,5,20,1,30.3195845,3
3,5,20,2,0.583025881602106,3
3,5,20,3,0.188292812820008,3
4,5,1,1,139.7624909,3
4,5,1,2,0.0753821623639328,3
4,5,1,3,0.20107073165267,3
4,5,2,1,143.7036453,3
4,5,2,2,0.0732493986911134,3
4,5,2,3,0.200973741598584,3
4,5,3,1,145.1371486,3
4,5,3,2,0.0770088705756573,3
4,5,3,3,0.201107636976614,3
4,5,4,1,145.6469436,3
4,5,4,2,0.0719373274364606,3
4,5,4,3,0.20106272394802,3
4,5,5,1,145.4591617,3
4,5,5,2,0.073758922833142,3
4,5,5,3,0.201033260864128,3
4,5,6,1,143.7327785,3
4,5,6,2,0.0732234530368329,3
4,5,6,3,0.200998472764104,3
4,5,7,1,144.9783258,3
4,5,7,2,0.069380373924742,3
4,5,7,3,0.20105880504783,3
4,5,8,1,144.6999247,3
4,5,8,2,0.0760077115316575,3
4,5,8,3,0.201034860963839,3
4,5,9,1,144.3564968,3
4,5,9,2,0.0707012376267236,3
4,5,9,3,0.200968618629466,3
4,5,10,1,147.9095287,3
4,5,10,2,0.0696609493738134,3
4,5,10,3,0.201165665531843,3
4,5,11,1,144.9109127,3
4,5,11,2,0.0736563542164589,3
4,5,11,3,0.201045562267712,3
4,5,12,1,148.2619352,3
4,5,12,2,0.0826227682112107,3
4,5,12,3,0.201015604053083,3
4,5,13,1,149.0119437,3
4,5,13,2,0.0744984628095435,3
4,5,13,3,0.201046215978354,3
4,5,14,1,142.1192019,3
4,5,14,2,0.0688302515829303,3
4,5,14,3,0.201223349738608,3
4,5,15,1,144.9082084,3
4,5,15,2,0.0725274154419425,3
4,5,15,3,0.201189736770057,3
4,5,16,1,147.8754709,3
4,5,16,2,0.0828149467565376,3
4,5,16,3,0.201090174316828,3
4,5,17,1,147.8672614,3
4,5,17,2,0.0700668235131932,3
4,5,17,3,0.201138344022588,3
4,5,18,1,145.8579156,3
4,5,18,2,0.0735703090585138,3
4,5,18,3,0.201143663899289,3
4,5,19,1,147.0833354,3
4,5,19,2,0.0749049914436206,3
4,5,19,3,0.201042186290629,3
4,5,20,1,147.0130267,3
4,5,20,2,0.0686615439833334,3
4,5,20,3,0.201206239684704,3
1,6,1,1,2.1028412,3
1,6,1,2,0.0525174284596602,3
1,6,1,3,0.201084819927104,3
1,6,2,1,2.113289,3
1,6,2,2,0.0546659261118892,3
1,6,2,3,0.201020279332538,3
1,6,3,1,2.1320605,3
1,6,3,2,0.0543316295801268,3
1,6,3,3,0.201010722152216,3
1,6,4,1,2.2616787,3
1,6,4,2,0.0566367443293786,3
1,6,4,3,0.201150878546194,3
1,6,5,1,2.1043312,3
1,6,5,2,0.0527748388859786,3
1,6,5,3,0.201036305976699,3
1,6,6,1,2.1457634,3
1,6,6,2,0.053527271379713,3
1,6,6,3,0.201050893539929,3
1,6,7,1,2.3227333,3
1,6,7,2,0.0531057484295129,3
1,6,7,3,0.20105411737275,3
1,6,8,1,2.1755585,3
1,6,8,2,0.0543486267575301,3
1,6,8,3,0.201064502483112,3
1,6,9,1,2.1869143,3
1,6,9,2,0.0528924088047798,3
1,6,9,3,0.201153150357291,3
1,6,10,1,2.1023694,3
1,6,10,2,0.0531613254371262,3
1,6,10,3,0.201112816668525,3
1,6,11,1,2.21275,3
1,6,11,2,0.0543816658206265,3
1,6,11,3,0.201080793132646,3
1,6,12,1,2.2621763,3
1,6,12,2,0.0530368067909131,3
1,6,12,3,0.201103693292116,3
1,6,13,1,2.1940013,3
1,6,13,2,0.054368970588607,3
1,6,13,3,0.20102255700475,3
1,6,14,1,2.1085586,3
1,6,14,2,0.0526055930198465,3
1,6,14,3,0.201096141473363,3
1,6,15,1,2.1261573,3
1,6,15,2,0.0526818944551543,3
1,6,15,3,0.201159867585353,3
1,6,16,1,2.089757,3
1,6,16,2,0.0541889060813273,3
1,6,16,3,0.2010535714004,3
1,6,17,1,2.0865364,3
1,6,17,2,0.0558366857641431,3
1,6,17,3,0.201140111921757,3
1,6,18,1,2.09486,3
1,6,18,2,0.0545642471132328,3
1,6,18,3,0.201026725372872,3
1,6,19,1,2.1569205,3
1,6,19,2,0.0531248538000343,3
1,6,19,3,0.201156181520723,3
1,6,20,1,2.1344537,3
1,6,20,2,0.0529449782755992,3
1,6,20,3,0.201085874418747,3
2,6,1,1,5.0166401,3
2,6,1,2,0.100515570496281,3
2,6,1,3,0.197311585107905,3
2,6,2,1,5.0202724,3
2,6,2,2,0.0947399350142575,3
2,6,2,3,0.197488305432924,3
2,6,3,1,5.067408,3
2,6,3,2,0.0904337397792174,3
2,6,3,3,0.197429940355502,3
2,6,4,1,5.1188359,3
2,6,4,2,0.0943785503551567,3
2,6,4,3,0.197053801692777,3
2,6,5,1,5.0120718,3
2,6,5,2,0.098472625846391,3
2,6,5,3,0.196848814583641,3
2,6,6,1,5.241724,3
2,6,6,2,0.10558492159472,3
2,6,6,3,0.195183555197623,3
2,6,7,1,5.4356726,3
2,6,7,2,0.0883798200917985,3
2,6,7,3,0.197381341651399,3
2,6,8,1,5.12711,3
2,6,8,2,0.0931871149949968,3
2,6,8,3,0.197275025524525,3
2,6,9,1,5.046026,3
2,6,9,2,0.0918865496097758,3
2,6,9,3,0.196666089334102,3
2,6,10,1,5.0805238,3
2,6,10,2,0.0978933430697878,3
2,6,10,3,0.195980123239747,3
2,6,11,1,5.0576733,3
2,6,11,2,0.0954240528805268,3
2,6,11,3,0.196636461131101,3
2,6,12,1,5.31044220000001,3
2,6,12,2,0.0992252834462685,3
2,6,12,3,0.195818049642448,3
2,6,13,1,5.0786376,3
2,6,13,2,0.0993649680566719,3
2,6,13,3,0.196717073415273,3
2,6,14,1,5.051653,3
2,6,14,2,0.0919725048933271,3
2,6,14,3,0.197393531329955,3
2,6,15,1,5.06235040000001,3
2,6,15,2,0.0970213263514166,3
2,6,15,3,0.196714048915742,3
2,6,16,1,4.9444101,3
2,6,16,2,0.0936308203938244,3
2,6,16,3,0.197029857923871,3
2,6,17,1,5.0896516,3
2,6,17,2,0.0936154647760738,3
2,6,17,3,0.196720660158444,3
2,6,18,1,5.1826145,3
2,6,18,2,0.0902614356033474,3
2,6,18,3,0.197728866416701,3
2,6,19,1,5.0521644,3
2,6,19,2,0.0982018023735937,3
2,6,19,3,0.197392111995575,3
2,6,20,1,5.1554676,3
2,6,20,2,0.0993595663564868,3
2,6,20,3,0.196107355325926,3
3,6,1,1,30.8058851,3
3,6,1,2,0.584759243924123,3
3,6,1,3,0.188277532324836,3
3,6,2,1,31.1411747,3
3,6,2,2,0.58433515752242,3
3,6,2,3,0.188277865102108,3
3,6,3,1,30.1411152,3
3,6,3,2,0.584737913899235,3
3,6,3,3,0.188279011391696,3
3,6,4,1,30.7184011,3
3,6,4,2,0.584846258639861,3
3,6,4,3,0.188278438195297,3
3,6,5,1,30.2491668,3
3,6,5,2,0.584610659666743,3
3,6,5,3,0.188279148853078,3
3,6,6,1,30.1848375,3
3,6,6,2,0.585006158972271,3
3,6,6,3,0.188278154209885,3
3,6,7,1,30.4032312,3
3,6,7,2,0.584851044750035,3
3,6,7,3,0.188277437224961,3
3,6,8,1,30.5640794,3
3,6,8,2,0.584989103383495,3
3,6,8,3,0.188278856096623,3
3,6,9,1,30.8168815,3
3,6,9,2,0.584292913448413,3
3,6,9,3,0.188276512756697,3
3,6,10,1,30.4243547,3
3,6,10,2,0.585014164276336,3
3,6,10,3,0.188278249237701,3
3,6,11,1,31.5719566,3
3,6,11,2,0.59602201417102,3
3,6,11,3,0.188205566690482,3
3,6,12,1,31.1817298,3
3,6,12,2,0.584646775807479,3
3,6,12,3,0.188280467475673,3
3,6,13,1,30.6330303,3
3,6,13,2,0.584498568923146,3
3,6,13,3,0.18827835966421,3
3,6,14,1,30.5484071,3
3,6,14,2,0.596580368422775,3
3,6,14,3,0.188278650987282,3
3,6,15,1,30.0077343,3
3,6,15,2,0.584731221308028,3
3,6,15,3,0.18827876177348,3
3,6,16,1,30.3016182,3
3,6,16,2,0.584617623055575,3
3,6,16,3,0.18827682176555,3
3,6,17,1,30.1912147,3
3,6,17,2,0.584608616501726,3
3,6,17,3,0.188279303683918,3
3,6,18,1,30.5508528,3
3,6,18,2,0.584667307006691,3
3,6,18,3,0.188276119945777,3
3,6,19,1,31.0790022,3
3,6,19,2,0.585227301242933,3
3,6,19,3,0.188277335624226,3
3,6,20,1,30.7335359,3
3,6,20,2,0.584795784174471,3
3,6,20,3,0.188278145649856,3
4,6,1,1,236.3851559,3
4,6,1,2,0.0712613018629316,3
4,6,1,3,0.201137458014135,3
4,6,2,1,236.9326507,3
4,6,2,2,0.078734455749908,3
4,6,2,3,0.201118658931827,3
4,6,3,1,240.0708307,3
4,6,3,2,0.0688270761210768,3
4,6,3,3,0.201194871201576,3
4,6,4,1,233.8583319,3
4,6,4,2,0.0754896910061288,3
4,6,4,3,0.201090014535873,3
4,6,5,1,241.7274416,3
4,6,5,2,0.06964053952192,3
4,6,5,3,0.201116209959126,3
4,6,6,1,237.3395662,3
4,6,6,2,0.0853520180814399,3
4,6,6,3,0.201102096507048,3
4,6,7,1,231.9060403,3
4,6,7,2,0.0716942327056766,3
4,6,7,3,0.201081940484036,3
4,6,8,1,236.3707966,3
4,6,8,2,0.0769556721491816,3
4,6,8,3,0.201075423025875,3
4,6,9,1,236.670993,3
4,6,9,2,0.0793831607677445,3
4,6,9,3,0.20118397032522,3
4,6,10,1,238.5451501,3
4,6,10,2,0.0784311098582978,3
4,6,10,3,0.201110711850526,3
4,6,11,1,240.6631778,3
4,6,11,2,0.0761812846912287,3
4,6,11,3,0.201074319043002,3
4,6,12,1,235.0388052,3
4,6,12,2,0.0713535080689502,3
4,6,12,3,0.201153274834005,3
4,6,13,1,241.4432587,3
4,6,13,2,0.072062438772863,3
4,6,13,3,0.201111131159964,3
4,6,14,1,241.1843206,3
4,6,14,2,0.0715401603229684,3
4,6,14,3,0.201272206862767,3
4,6,15,1,240.515395,3
4,6,15,2,0.0791241582931662,3
4,6,15,3,0.201088307736589,3
4,6,16,1,233.4121305,3
4,6,16,2,0.0783203114644327,3
4,6,16,3,0.200976438599481,3
4,6,17,1,238.4717032,3
4,6,17,2,0.0751815592172098,3
4,6,17,3,0.201194798585365,3
4,6,18,1,236.9767195,3
4,6,18,2,0.0719585613894057,3
4,6,18,3,0.201123607385874,3
4,6,19,1,240.6477519,3
4,6,19,2,0.0689992521261188,3
4,6,19,3,0.201130038715964,3
4,6,20,1,240.111735,3
4,6,20,2,0.0696860445042542,3
4,6,20,3,0.201226111966139,3
1,7,1,1,2.8776671,3
1,7,1,2,0.235000586361649,3
1,7,1,3,0.278451080416977,3
1,7,2,1,2.5337056,3
1,7,2,2,0.217585271910179,3
1,7,2,3,0.278545446864181,3
1,7,3,1,2.4591601,3
1,7,3,2,0.235235647067159,3
1,7,3,3,0.275408894570864,3
1,7,4,1,2.457195,3
1,7,4,2,0.226039688091446,3
1,7,4,3,0.276383720121595,3
1,7,5,1,2.4371031,3
1,7,5,2,0.234096079509699,3
1,7,5,3,0.277634688010472,3
1,7,6,1,2.5381167,3
1,7,6,2,0.227880193899921,3
1,7,6,3,0.277932714302251,3
1,7,7,1,2.4264475,3
1,7,7,2,0.217839393795852,3
1,7,7,3,0.280030290612509,3
1,7,8,1,2.4432869,3
1,7,8,2,0.230175832969076,3
1,7,8,3,0.278449760978977,3
1,7,9,1,2.515398,3
1,7,9,2,0.237473281058323,3
1,7,9,3,0.276843386477244,3
1,7,10,1,2.6401858,3
1,7,10,2,0.229254085795785,3
1,7,10,3,0.278716414121342,3
1,7,11,1,2.422672,3
1,7,11,2,0.2274883719913,3
1,7,11,3,0.277451236965101,3
1,7,12,1,2.5289738,3
1,7,12,2,0.241224405481759,3
1,7,12,3,0.278426798476179,3
1,7,13,1,2.506523,3
1,7,13,2,0.22714524943156,3
1,7,13,3,0.278334052056284,3
1,7,14,1,2.7531068,3
1,7,14,2,0.242959459481625,3
1,7,14,3,0.275669951906184,3
1,7,15,1,2.4313778,3
1,7,15,2,0.232758162402694,3
1,7,15,3,0.278405419854767,3
1,7,16,1,2.4934681,3
1,7,16,2,0.238200117383404,3
1,7,16,3,0.277678496851146,3
1,7,17,1,2.4158107,3
1,7,17,2,0.224244139005718,3
1,7,17,3,0.279157558321725,3
1,7,18,1,2.4474875,3
1,7,18,2,0.230905574055216,3
1,7,18,3,0.278162388624629,3
1,7,19,1,2.4585496,3
1,7,19,2,0.228969867395133,3
1,7,19,3,0.277888711840532,3
1,7,20,1,2.5242628,3
1,7,20,2,0.228903071433204,3
1,7,20,3,0.278633556169811,3
2,7,1,1,5.1259744,3
2,7,1,2,0.220952102868423,3
2,7,1,3,0.280213414989459,3
2,7,2,1,5.3201635,3
2,7,2,2,0.223360278632842,3
2,7,2,3,0.279360476698087,3
2,7,3,1,5.39095149999999,3
2,7,3,2,0.220514070959339,3
2,7,3,3,0.280990112284923,3
2,7,4,1,5.0926574,3
2,7,4,2,0.221768475399903,3
2,7,4,3,0.280243254200238,3
2,7,5,1,5.1240296,3
2,7,5,2,0.222095753422397,3
2,7,5,3,0.280934325704937,3
2,7,6,1,4.9722834,3
2,7,6,2,0.223965050942202,3
2,7,6,3,0.280295959249683,3
2,7,7,1,5.0213791,3
2,7,7,2,0.222143818007774,3
2,7,7,3,0.279213578429683,3
2,7,8,1,5.0188011,3
2,7,8,2,0.226065829046716,3
2,7,8,3,0.279527710493686,3
2,7,9,1,5.0335486,3
2,7,9,2,0.222581776762791,3
2,7,9,3,0.280061990278061,3
2,7,10,1,5.6448662,3
2,7,10,2,0.223112079879427,3
2,7,10,3,0.277876737895654,3
2,7,11,1,5.0358046,3
2,7,11,2,0.224710096036378,3
2,7,11,3,0.280373285513059,3
2,7,12,1,4.96912980000001,3
2,7,12,2,0.22571442171713,3
2,7,12,3,0.279782221302722,3
2,7,13,1,5.1245269,3
2,7,13,2,0.224155407716444,3
2,7,13,3,0.280275691156022,3
2,7,14,1,5.3184712,3
2,7,14,2,0.218893622896183,3
2,7,14,3,0.280171756882263,3
2,7,15,1,5.1216326,3
2,7,15,2,0.220363892952483,3
2,7,15,3,0.280232036511028,3
2,7,16,1,5.1126097,3
2,7,16,2,0.223421572407918,3
2,7,16,3,0.278636512723801,3
2,7,17,1,5.0613206,3
2,7,17,2,0.218395902953166,3
2,7,17,3,0.280123618202905,3
2,7,18,1,5.2301802,3
2,7,18,2,0.22277790709812,3
2,7,18,3,0.27896785257089,3
2,7,19,1,5.13745069999999,3
2,7,19,2,0.223237876618026,3
2,7,19,3,0.27897943017218,3
2,7,20,1,5.0283256,3
2,7,20,2,0.224939512686286,3
2,7,20,3,0.278890402704868,3
3,7,1,1,30.6537796,3
3,7,1,2,0.311909924500081,3
3,7,1,3,0.263847943909548,3
3,7,2,1,30.6260943,3
3,7,2,2,0.311894150913463,3
3,7,2,3,0.263975566847529,3
3,7,3,1,30.0646685,3
3,7,3,2,0.312328955154116,3
3,7,3,3,0.263973606585302,3
3,7,4,1,30.0615839,3
3,7,4,2,0.311868470527221,3
3,7,4,3,0.264344290615076,3
3,7,5,1,30.9349089,3
3,7,5,2,0.312318188245604,3
3,7,5,3,0.263394010308298,3
3,7,6,1,30.0386016,3
3,7,6,2,0.31346133836175,3
3,7,6,3,0.263251456120541,3
3,7,7,1,30.4915603,3
3,7,7,2,0.311829651516387,3
3,7,7,3,0.264975134972938,3
3,7,8,1,30.399969,3
3,7,8,2,0.893970365718318,3
3,7,8,3,0.203039077591426,3
3,7,9,1,30.7638325,3
3,7,9,2,0.89380615817004,3
3,7,9,3,0.203076058264988,3
3,7,10,1,30.6348401,3
3,7,10,2,0.313018572755341,3
3,7,10,3,0.264696888901983,3
3,7,11,1,30.2622673,3
3,7,11,2,0.312209922085297,3
3,7,11,3,0.264107093492971,3
3,7,12,1,29.7674015,3
3,7,12,2,0.311455387680876,3
3,7,12,3,0.264128780958278,3
3,7,13,1,30.2683143,3
3,7,13,2,0.312077402611748,3
3,7,13,3,0.264266667042317,3
3,7,14,1,30.2536632,3
3,7,14,2,0.31212077429255,3
