Algorithm,Problem,Exp,obj,Indicator,value
NSGA-III,F9,5,15D,DeltaP,0.720446416948492
NSGA-III,F9,6,3D,DeltaP,0.978199528475124
NSGA-III,F9,6,5D,DeltaP,0.977410708686133
NSGA-III,F9,6,7D,DeltaP,0.96613876579813
NSGA-III,F9,6,10D,DeltaP,0.63047422454748
NSGA-III,F9,6,15D,DeltaP,0.952318827298945
NSGA-III,F9,7,3D,DeltaP,0.984897319237857
NSGA-III,F9,7,5D,DeltaP,0.971686653984479
NSGA-III,F9,7,7D,DeltaP,0.966002713991504
NSGA-III,F9,7,10D,DeltaP,0.891062726790793
NSGA-III,F9,7,15D,DeltaP,0.794533906740751
NSGA-III,F9,8,3D,DeltaP,0.984032933579792
NSGA-III,F9,8,5D,DeltaP,0.970808717486425
NSGA-III,F9,8,7D,DeltaP,0.988315959525514
NSGA-III,F9,8,10D,DeltaP,0.768279860329486
NSGA-III,F9,8,15D,DeltaP,0.972733752203922
NSGA-III,F9,9,3D,DeltaP,0.974776883168966
NSGA-III,F9,9,5D,DeltaP,0.972592768134703
NSGA-III,F9,9,7D,DeltaP,0.979690301604761
NSGA-III,F9,9,10D,DeltaP,0.673562586221409
NSGA-III,F9,9,15D,DeltaP,0.921966159435338
NSGA-III,F9,10,3D,DeltaP,0.975710320171354
NSGA-III,F9,10,5D,DeltaP,0.980380971731568
NSGA-III,F9,10,7D,DeltaP,0.987160183411522
NSGA-III,F9,10,10D,DeltaP,0.689549304082648
NSGA-III,F9,10,15D,DeltaP,0.938567696422524
NSGA-III,F9,11,3D,DeltaP,0.978248680956474
NSGA-III,F9,11,5D,DeltaP,0.975646025043756
NSGA-III,F9,11,7D,DeltaP,0.979902605548702
NSGA-III,F9,11,10D,DeltaP,0.754712828199832
NSGA-III,F9,11,15D,DeltaP,0.79761527352015
NSGA-III,F9,12,3D,DeltaP,0.990609419714596
NSGA-III,F9,12,5D,DeltaP,0.98503765848555
NSGA-III,F9,12,7D,DeltaP,0.983819076404132
NSGA-III,F9,12,10D,DeltaP,0.713831969287302
NSGA-III,F9,12,15D,DeltaP,0.873965909494251
NSGA-III,F9,13,3D,DeltaP,0.983917904175612
NSGA-III,F9,13,5D,DeltaP,0.979328375649835
NSGA-III,F9,13,7D,DeltaP,0.972210595684641
NSGA-III,F9,13,10D,DeltaP,0.479739602002484
NSGA-III,F9,13,15D,DeltaP,0.831967451791603
NSGA-III,F9,14,3D,DeltaP,0.983100647214475
NSGA-III,F9,14,5D,DeltaP,0.968896715019529
NSGA-III,F9,14,7D,DeltaP,0.979823837869599
NSGA-III,F9,14,10D,DeltaP,0.664641412766907
NSGA-III,F9,14,15D,DeltaP,0.848346477738448
NSGA-III,F9,15,3D,DeltaP,0.990679463645146
NSGA-III,F9,15,5D,DeltaP,0.98162897293759
NSGA-III,F9,15,7D,DeltaP,0.959139723296459
NSGA-III,F9,15,10D,DeltaP,0.42654282009024
NSGA-III,F9,15,15D,DeltaP,0.958386617199317
NSGA-III,F9,16,3D,DeltaP,0.976791859266896
NSGA-III,F9,16,5D,DeltaP,0.969430359057941
NSGA-III,F9,16,7D,DeltaP,0.95991558526647
NSGA-III,F9,16,10D,DeltaP,0.574102979411748
NSGA-III,F9,16,15D,DeltaP,0.933775374150398
NSGA-III,F9,17,3D,DeltaP,0.981379419212003
NSGA-III,F9,17,5D,DeltaP,0.978029821839431
NSGA-III,F9,17,7D,DeltaP,0.979592255694585
NSGA-III,F9,17,10D,DeltaP,0.504268078650946
NSGA-III,F9,17,15D,DeltaP,0.823631910595904
NSGA-III,F9,18,3D,DeltaP,0.965093603027611
NSGA-III,F9,18,5D,DeltaP,0.972392501582312
NSGA-III,F9,18,7D,DeltaP,0.980278389253727
NSGA-III,F9,18,10D,DeltaP,0.609183869068617
NSGA-III,F9,18,15D,DeltaP,0.868220548691052
NSGA-III,F9,19,3D,DeltaP,0.986277315583357
NSGA-III,F9,19,5D,DeltaP,0.96226129974363
NSGA-III,F9,19,7D,DeltaP,1
NSGA-III,F9,19,10D,DeltaP,0.442106786132831
NSGA-III,F9,19,15D,DeltaP,0.944517534706184
NSGA-III,F9,20,3D,DeltaP,0.977335665401156
NSGA-III,F9,20,5D,DeltaP,0.972327089504556
NSGA-III,F9,20,7D,DeltaP,0.974734356503745
NSGA-III,F9,20,10D,DeltaP,0.771777746559915
NSGA-III,F9,20,15D,DeltaP,0.951574654197243
NSGA-III,F10,1,3D,DeltaP,0.506821226378396
NSGA-III,F10,1,5D,DeltaP,0.291223620177565
NSGA-III,F10,1,7D,DeltaP,0.0908066175555028
NSGA-III,F10,1,10D,DeltaP,1
NSGA-III,F10,1,15D,DeltaP,0.937963156034518
NSGA-III,F10,2,3D,DeltaP,0.343358054686131
NSGA-III,F10,2,5D,DeltaP,0.203202211887983
NSGA-III,F10,2,7D,DeltaP,0.0983040362599382
NSGA-III,F10,2,10D,DeltaP,0.432818352183883
NSGA-III,F10,2,15D,DeltaP,0.36661199829505
NSGA-III,F10,3,3D,DeltaP,0.329525046907549
NSGA-III,F10,3,5D,DeltaP,0.38660047715146
NSGA-III,F10,3,7D,DeltaP,0.539849474201652
NSGA-III,F10,3,10D,DeltaP,0.0304144600024149
NSGA-III,F10,3,15D,DeltaP,0.0872267814209603
NSGA-III,F10,4,3D,DeltaP,0.322229398140664
NSGA-III,F10,4,5D,DeltaP,0.51161531285327
NSGA-III,F10,4,7D,DeltaP,0.147124298665417
NSGA-III,F10,4,10D,DeltaP,0.897236371932049
NSGA-III,F10,4,15D,DeltaP,0.0732017639894637
NSGA-III,F10,5,3D,DeltaP,0.407766790095316
NSGA-III,F10,5,5D,DeltaP,0.346363957376002
NSGA-III,F10,5,7D,DeltaP,0.231965215751173
NSGA-III,F10,5,10D,DeltaP,0.162381022895578
NSGA-III,F10,5,15D,DeltaP,0.146010425327686
NSGA-III,F10,6,3D,DeltaP,0.430124912582944
NSGA-III,F10,6,5D,DeltaP,0.238636743014301
NSGA-III,F10,6,7D,DeltaP,1
NSGA-III,F10,6,10D,DeltaP,0.124771436139846
NSGA-III,F10,6,15D,DeltaP,0.193573974056906
NSGA-III,F10,7,3D,DeltaP,0.383823467867218
NSGA-III,F10,7,5D,DeltaP,0.346415012107148
NSGA-III,F10,7,7D,DeltaP,0.33784117855147
NSGA-III,F10,7,10D,DeltaP,0.21478333742239
NSGA-III,F10,7,15D,DeltaP,1
NSGA-III,F10,8,3D,DeltaP,0.488110185762218
NSGA-III,F10,8,5D,DeltaP,0.192582019211487
NSGA-III,F10,8,7D,DeltaP,0.686481571455459
NSGA-III,F10,8,10D,DeltaP,0.360306890598366
NSGA-III,F10,8,15D,DeltaP,0.472035145179804
NSGA-III,F10,9,3D,DeltaP,0.465463191576436
NSGA-III,F10,9,5D,DeltaP,0.343290207198187
NSGA-III,F10,9,7D,DeltaP,0.0833794760096435
NSGA-III,F10,9,10D,DeltaP,0.0897254704655403
NSGA-III,F10,9,15D,DeltaP,0.828301820551278
NSGA-III,F10,10,3D,DeltaP,0.366057328918811
NSGA-III,F10,10,5D,DeltaP,0.380851471497144
NSGA-III,F10,10,7D,DeltaP,0.0818504683085566
NSGA-III,F10,10,10D,DeltaP,0.820679748415972
NSGA-III,F10,10,15D,DeltaP,0.584951812014496
NSGA-III,F10,11,3D,DeltaP,0.392795119580533
NSGA-III,F10,11,5D,DeltaP,0.346147233078065
NSGA-III,F10,11,7D,DeltaP,0
NSGA-III,F10,11,10D,DeltaP,0.0432158624413503
NSGA-III,F10,11,15D,DeltaP,0.776759489708338
NSGA-III,F10,12,3D,DeltaP,0.377873235975247
NSGA-III,F10,12,5D,DeltaP,0.121278458108058
NSGA-III,F10,12,7D,DeltaP,0.71940329259653
NSGA-III,F10,12,10D,DeltaP,0.97462061440907
NSGA-III,F10,12,15D,DeltaP,0.833632210742668
NSGA-III,F10,13,3D,DeltaP,0.401072290420949
NSGA-III,F10,13,5D,DeltaP,0.477544632369621
NSGA-III,F10,13,7D,DeltaP,0.246552173248011
NSGA-III,F10,13,10D,DeltaP,0.12088043301096
NSGA-III,F10,13,15D,DeltaP,0.983598961644066
NSGA-III,F10,14,3D,DeltaP,0.330014909581467
NSGA-III,F10,14,5D,DeltaP,0.490988182993139
NSGA-III,F10,14,7D,DeltaP,0.193815152942665
NSGA-III,F10,14,10D,DeltaP,0.0655729239986892
NSGA-III,F10,14,15D,DeltaP,0.820223102674336
NSGA-III,F10,15,3D,DeltaP,0.322694375537764
NSGA-III,F10,15,5D,DeltaP,0.321831898090371
NSGA-III,F10,15,7D,DeltaP,0.698073297440979
NSGA-III,F10,15,10D,DeltaP,0.25967019616025
NSGA-III,F10,15,15D,DeltaP,0.616829662912559
NSGA-III,F10,16,3D,DeltaP,0.378201356514509
NSGA-III,F10,16,5D,DeltaP,0.522478080448157
NSGA-III,F10,16,7D,DeltaP,0.295659579065383
NSGA-III,F10,16,10D,DeltaP,0
NSGA-III,F10,16,15D,DeltaP,0
NSGA-III,F10,17,3D,DeltaP,0.387752215078276
NSGA-III,F10,17,5D,DeltaP,0.158925005297609
NSGA-III,F10,17,7D,DeltaP,0.0881492305157839
NSGA-III,F10,17,10D,DeltaP,0.0625704791994665
NSGA-III,F10,17,15D,DeltaP,0.621774791181581
NSGA-III,F10,18,3D,DeltaP,0.462045927586479
NSGA-III,F10,18,5D,DeltaP,0.294223033135507
NSGA-III,F10,18,7D,DeltaP,0.0447602346511411
NSGA-III,F10,18,10D,DeltaP,0.20617809328551
NSGA-III,F10,18,15D,DeltaP,0.970953160277194
NSGA-III,F10,19,3D,DeltaP,0.354685721780313
NSGA-III,F10,19,5D,DeltaP,0.223405801465288
NSGA-III,F10,19,7D,DeltaP,0.543324864359103
NSGA-III,F10,19,10D,DeltaP,0.0560046586105388
NSGA-III,F10,19,15D,DeltaP,0.0594592268327414
NSGA-III,F10,20,3D,DeltaP,0.537040157451348
NSGA-III,F10,20,5D,DeltaP,0.235053792722523
NSGA-III,F10,20,7D,DeltaP,0.714679346038365
NSGA-III,F10,20,10D,DeltaP,0.268828449105345
NSGA-III,F10,20,15D,DeltaP,0.544457496295518
NSGA-III,F11,1,3D,DeltaP,0.996692074090785
NSGA-III,F11,1,5D,DeltaP,0.835721657668535
NSGA-III,F11,1,7D,DeltaP,0.995738425189283
NSGA-III,F11,1,10D,DeltaP,0.896018806473635
NSGA-III,F11,1,15D,DeltaP,0.832747766336315
NSGA-III,F11,2,3D,DeltaP,0.99298662583417
NSGA-III,F11,2,5D,DeltaP,0.837849139878778
NSGA-III,F11,2,7D,DeltaP,0.999558943311999
NSGA-III,F11,2,10D,DeltaP,0.893381720986706
NSGA-III,F11,2,15D,DeltaP,0.83130852973554
NSGA-III,F11,3,3D,DeltaP,0.997511274962889
NSGA-III,F11,3,5D,DeltaP,0.836032287793015
NSGA-III,F11,3,7D,DeltaP,0.997681897365419
NSGA-III,F11,3,10D,DeltaP,0.896902962217408
NSGA-III,F11,3,15D,DeltaP,0.83581458059687
NSGA-III,F11,4,3D,DeltaP,0.999491302647112
NSGA-III,F11,4,5D,DeltaP,0.836123147760555
NSGA-III,F11,4,7D,DeltaP,0.999075058292213
NSGA-III,F11,4,10D,DeltaP,0.899116846802104
NSGA-III,F11,4,15D,DeltaP,0.836589455564266
NSGA-III,F11,5,3D,DeltaP,0.994596013289666
NSGA-III,F11,5,5D,DeltaP,0.836648389884939
NSGA-III,F11,5,7D,DeltaP,0.996993582713056
NSGA-III,F11,5,10D,DeltaP,0.899715338459019
NSGA-III,F11,5,15D,DeltaP,0.835110780311293
NSGA-III,F11,6,3D,DeltaP,0.999189176557118
NSGA-III,F11,6,5D,DeltaP,0.837903252845964
NSGA-III,F11,6,7D,DeltaP,0.997145198018205
NSGA-III,F11,6,10D,DeltaP,0.90147702790026
NSGA-III,F11,6,15D,DeltaP,0.832324627286197
NSGA-III,F11,7,3D,DeltaP,0.99864141486699
NSGA-III,F11,7,5D,DeltaP,0.837266179509877
NSGA-III,F11,7,7D,DeltaP,0.999149754262466
NSGA-III,F11,7,10D,DeltaP,0.895773127794605
NSGA-III,F11,7,15D,DeltaP,0.834940545560282
NSGA-III,F11,8,3D,DeltaP,0.996926405601291
NSGA-III,F11,8,5D,DeltaP,0.836167004406037
NSGA-III,F11,8,7D,DeltaP,0.997336627062969
NSGA-III,F11,8,10D,DeltaP,0.897978735142297
NSGA-III,F11,8,15D,DeltaP,0.832782640130172
NSGA-III,F11,9,3D,DeltaP,1
NSGA-III,F11,9,5D,DeltaP,0.838124699552174
NSGA-III,F11,9,7D,DeltaP,0.998638963301523
NSGA-III,F11,9,10D,DeltaP,0.89860074997215
NSGA-III,F11,9,15D,DeltaP,0.836486309836716
NSGA-III,F11,10,3D,DeltaP,0.996785271521295
NSGA-III,F11,10,5D,DeltaP,0.836053934180643
NSGA-III,F11,10,7D,DeltaP,0.999663521296664
NSGA-III,F11,10,10D,DeltaP,0.896719481948414
NSGA-III,F11,10,15D,DeltaP,0.836486734084443
NSGA-III,F11,11,3D,DeltaP,0.998001709433129
NSGA-III,F11,11,5D,DeltaP,0.836135919148554
NSGA-III,F11,11,7D,DeltaP,1
NSGA-III,F11,11,10D,DeltaP,0.878105331107523
NSGA-III,F11,11,15D,DeltaP,0.852781410956684
NSGA-III,F11,12,3D,DeltaP,0.992044355928923
NSGA-III,F11,12,5D,DeltaP,0.837838145097155
NSGA-III,F11,12,7D,DeltaP,0.996245167294249
NSGA-III,F11,12,10D,DeltaP,0.893795075462707
NSGA-III,F11,12,15D,DeltaP,0.83223249836003
NSGA-III,F11,13,3D,DeltaP,0.997442194343007
NSGA-III,F11,13,5D,DeltaP,0.835793671581771
NSGA-III,F11,13,7D,DeltaP,0.998271471484746
NSGA-III,F11,13,10D,DeltaP,0.875519960720453
NSGA-III,F11,13,15D,DeltaP,0.837020041413557
NSGA-III,F11,14,3D,DeltaP,0.988434475089605
NSGA-III,F11,14,5D,DeltaP,0.836100962534662
NSGA-III,F11,14,7D,DeltaP,0.997015864570532
NSGA-III,F11,14,10D,DeltaP,0.896221950038491
NSGA-III,F11,14,15D,DeltaP,0.834616976828928
NSGA-III,F11,15,3D,DeltaP,0.996362805929694
NSGA-III,F11,15,5D,DeltaP,0.837535669538123
NSGA-III,F11,15,7D,DeltaP,0.996016055673269
NSGA-III,F11,15,10D,DeltaP,0.893431432850077
NSGA-III,F11,15,15D,DeltaP,0.831709486690801
NSGA-III,F11,16,3D,DeltaP,0.998695214537637
NSGA-III,F11,16,5D,DeltaP,0.836656406821539
NSGA-III,F11,16,7D,DeltaP,0.998526357880316
NSGA-III,F11,16,10D,DeltaP,0.894437784445103
NSGA-III,F11,16,15D,DeltaP,0.83351336989324
NSGA-III,F11,17,3D,DeltaP,0.993453028946062
NSGA-III,F11,17,5D,DeltaP,0.837565137014858
NSGA-III,F11,17,7D,DeltaP,0.997343662628692
NSGA-III,F11,17,10D,DeltaP,0.892685260056896
NSGA-III,F11,17,15D,DeltaP,0.833275844801122
NSGA-III,F11,18,3D,DeltaP,0.991181275793182
NSGA-III,F11,18,5D,DeltaP,0.836112845894518
NSGA-III,F11,18,7D,DeltaP,0.998131183170223
NSGA-III,F11,18,10D,DeltaP,0.897702425309381
NSGA-III,F11,18,15D,DeltaP,0.839693682699777
NSGA-III,F11,19,3D,DeltaP,0.996191420453162
NSGA-III,F11,19,5D,DeltaP,0.836530990872346
NSGA-III,F11,19,7D,DeltaP,0.998956205946518
NSGA-III,F11,19,10D,DeltaP,0.899555863062281
NSGA-III,F11,19,15D,DeltaP,0.837093329929738
NSGA-III,F11,20,3D,DeltaP,0.995321059488245
NSGA-III,F11,20,5D,DeltaP,0.835821300962669
NSGA-III,F11,20,7D,DeltaP,0.998539590395827
NSGA-III,F11,20,10D,DeltaP,0.89755655631921
NSGA-III,F11,20,15D,DeltaP,0.833792953320683
NSGA-III,F12,1,3D,DeltaP,0.995385804334758
NSGA-III,F12,1,5D,DeltaP,0.801725162965169
NSGA-III,F12,1,7D,DeltaP,0.99369134295042
NSGA-III,F12,1,10D,DeltaP,0.894512731007205
NSGA-III,F12,1,15D,DeltaP,0.833284164426075
NSGA-III,F12,2,3D,DeltaP,0.991030449274149
NSGA-III,F12,2,5D,DeltaP,0.802421501036759
NSGA-III,F12,2,7D,DeltaP,0.992624173514709
NSGA-III,F12,2,10D,DeltaP,0.891499495451855
NSGA-III,F12,2,15D,DeltaP,0.850256917927954
NSGA-III,F12,3,3D,DeltaP,0.997314334802191
NSGA-III,F12,3,5D,DeltaP,0.802728615534473
NSGA-III,F12,3,7D,DeltaP,1
NSGA-III,F12,3,10D,DeltaP,0.889989140160282
NSGA-III,F12,3,15D,DeltaP,0.838077223666369
NSGA-III,F12,4,3D,DeltaP,0.998279242497186
NSGA-III,F12,4,5D,DeltaP,0.802867506199866
NSGA-III,F12,4,7D,DeltaP,0.998121372638859
NSGA-III,F12,4,10D,DeltaP,0.891527021447691
NSGA-III,F12,4,15D,DeltaP,0.834693040324783
NSGA-III,F12,5,3D,DeltaP,0.998240001466427
NSGA-III,F12,5,5D,DeltaP,0.802148439749585
NSGA-III,F12,5,7D,DeltaP,0.993757857388253
NSGA-III,F12,5,10D,DeltaP,0.836332824905598
NSGA-III,F12,5,15D,DeltaP,0.834881778165778
NSGA-III,F12,6,3D,DeltaP,1
NSGA-III,F12,6,5D,DeltaP,0.801923946790914
NSGA-III,F12,6,7D,DeltaP,0.993940580040252
NSGA-III,F12,6,10D,DeltaP,0.894776420628516
NSGA-III,F12,6,15D,DeltaP,0.833540279350516
NSGA-III,F12,7,3D,DeltaP,0.996801576645656
NSGA-III,F12,7,5D,DeltaP,0.802756585104932
NSGA-III,F12,7,7D,DeltaP,0.997928631941518
NSGA-III,F12,7,10D,DeltaP,0.854758898730759
NSGA-III,F12,7,15D,DeltaP,0.835675413914419
NSGA-III,F12,8,3D,DeltaP,0.995531311459241
NSGA-III,F12,8,5D,DeltaP,0.801518619577675
NSGA-III,F12,8,7D,DeltaP,0.991354262764241
NSGA-III,F12,8,10D,DeltaP,0.892184228099939
NSGA-III,F12,8,15D,DeltaP,0.828867061746807
NSGA-III,F12,9,3D,DeltaP,0.996057658473363
NSGA-III,F12,9,5D,DeltaP,0.801900893794693
NSGA-III,F12,9,7D,DeltaP,0.9932811964102
NSGA-III,F12,9,10D,DeltaP,0.895770506818523
NSGA-III,F12,9,15D,DeltaP,0.834219311879338
NSGA-III,F12,10,3D,DeltaP,0.997018262850571
NSGA-III,F12,10,5D,DeltaP,0.802031793281052
NSGA-III,F12,10,7D,DeltaP,0.991247607322336
NSGA-III,F12,10,10D,DeltaP,0.892123820065686
NSGA-III,F12,10,15D,DeltaP,0.834881867979039
NSGA-III,F12,11,3D,DeltaP,0.998244334944128
NSGA-III,F12,11,5D,DeltaP,0.801511778378039
NSGA-III,F12,11,7D,DeltaP,0.990229608084488
NSGA-III,F12,11,10D,DeltaP,0.892232104801452
NSGA-III,F12,11,15D,DeltaP,0.835267749479098
NSGA-III,F12,12,3D,DeltaP,0.999026887284566
NSGA-III,F12,12,5D,DeltaP,0.802679412626245
NSGA-III,F12,12,7D,DeltaP,0.992005980270077
NSGA-III,F12,12,10D,DeltaP,0.893869408152312
NSGA-III,F12,12,15D,DeltaP,0.837001392165801
NSGA-III,F12,13,3D,DeltaP,0.996718099983755
NSGA-III,F12,13,5D,DeltaP,0.80223205701715
NSGA-III,F12,13,7D,DeltaP,0.997453303688532
NSGA-III,F12,13,10D,DeltaP,0.892939184952979
NSGA-III,F12,13,15D,DeltaP,0.834919439929887
NSGA-III,F12,14,3D,DeltaP,0.997500923842161
NSGA-III,F12,14,5D,DeltaP,0.802173751056089
NSGA-III,F12,14,7D,DeltaP,0.997086881863876
NSGA-III,F12,14,10D,DeltaP,0.892548153429949
NSGA-III,F12,14,15D,DeltaP,0.834069822245862
NSGA-III,F12,15,3D,DeltaP,0.995177400274838
NSGA-III,F12,15,5D,DeltaP,0.802531844669688
NSGA-III,F12,15,7D,DeltaP,0.995282679388556
NSGA-III,F12,15,10D,DeltaP,0.892503796151687
NSGA-III,F12,15,15D,DeltaP,0.834281164758784
NSGA-III,F12,16,3D,DeltaP,0.998575662192958
NSGA-III,F12,16,5D,DeltaP,0.801224811910817
NSGA-III,F12,16,7D,DeltaP,0.994371889265478
NSGA-III,F12,16,10D,DeltaP,0.894024593483564
NSGA-III,F12,16,15D,DeltaP,0.839439587316093
NSGA-III,F12,17,3D,DeltaP,0.997654980347634
NSGA-III,F12,17,5D,DeltaP,0.802238853525894
NSGA-III,F12,17,7D,DeltaP,0.996289930636984
NSGA-III,F12,17,10D,DeltaP,0.89310734847729
NSGA-III,F12,17,15D,DeltaP,0.835857069718313
NSGA-III,F12,18,3D,DeltaP,0.997682781306423
NSGA-III,F12,18,5D,DeltaP,0.802615054816596
NSGA-III,F12,18,7D,DeltaP,0.993914394291323
NSGA-III,F12,18,10D,DeltaP,0.89271607364659
NSGA-III,F12,18,15D,DeltaP,0.835352319554018
NSGA-III,F12,19,3D,DeltaP,0.998166044038153
NSGA-III,F12,19,5D,DeltaP,0.802318514352443
NSGA-III,F12,19,7D,DeltaP,0.995989848589898
NSGA-III,F12,19,10D,DeltaP,0.893334663648773
NSGA-III,F12,19,15D,DeltaP,0.835379582329697
NSGA-III,F12,20,3D,DeltaP,0.995727505925918
NSGA-III,F12,20,5D,DeltaP,0.802106021975794
NSGA-III,F12,20,7D,DeltaP,0.997815961572558
NSGA-III,F12,20,10D,DeltaP,0.893967397176601
NSGA-III,F12,20,15D,DeltaP,0.835022035154646
NSGA-III,F13,1,3D,DeltaP,0.763084001121339
NSGA-III,F13,1,5D,DeltaP,0.909201944101243
NSGA-III,F13,1,7D,DeltaP,0.994283208287441
NSGA-III,F13,1,10D,DeltaP,0.897729671484387
NSGA-III,F13,1,15D,DeltaP,0.712263617370232
NSGA-III,F13,2,3D,DeltaP,0.636555509403303
NSGA-III,F13,2,5D,DeltaP,0.91082422987741
NSGA-III,F13,2,7D,DeltaP,0.997837691725437
NSGA-III,F13,2,10D,DeltaP,0.896444714198493
NSGA-III,F13,2,15D,DeltaP,0.836887932493875
NSGA-III,F13,3,3D,DeltaP,0.738748852047175
NSGA-III,F13,3,5D,DeltaP,0.910748558349468
NSGA-III,F13,3,7D,DeltaP,0.994344568655874
NSGA-III,F13,3,10D,DeltaP,0.901424922588138
NSGA-III,F13,3,15D,DeltaP,0.842646202645
NSGA-III,F13,4,3D,DeltaP,0.587382441411819
NSGA-III,F13,4,5D,DeltaP,0.909750407520976
NSGA-III,F13,4,7D,DeltaP,0.99309228079378
NSGA-III,F13,4,10D,DeltaP,0.895991237916478
NSGA-III,F13,4,15D,DeltaP,0.663823123323864
NSGA-III,F13,5,3D,DeltaP,0.999202238793743
NSGA-III,F13,5,5D,DeltaP,0.911313379016574
NSGA-III,F13,5,7D,DeltaP,0.995743137593753
NSGA-III,F13,5,10D,DeltaP,0.898177199874827
NSGA-III,F13,5,15D,DeltaP,0.652788135273017
NSGA-III,F13,6,3D,DeltaP,0.896363215431927
NSGA-III,F13,6,5D,DeltaP,0.912165366542359
NSGA-III,F13,6,7D,DeltaP,0.996686549685974
NSGA-III,F13,6,10D,DeltaP,0.898352219248395
NSGA-III,F13,6,15D,DeltaP,0.841681440557651
NSGA-III,F13,7,3D,DeltaP,0.839378862316191
NSGA-III,F13,7,5D,DeltaP,0.908407096366824
NSGA-III,F13,7,7D,DeltaP,0.995617370134894
NSGA-III,F13,7,10D,DeltaP,0.601908337094516
NSGA-III,F13,7,15D,DeltaP,0.838397882308976
NSGA-III,F13,8,3D,DeltaP,0.900378735457939
NSGA-III,F13,8,5D,DeltaP,0.905726061199946
NSGA-III,F13,8,7D,DeltaP,0.993323679393901
NSGA-III,F13,8,10D,DeltaP,0.900016883206169
NSGA-III,F13,8,15D,DeltaP,0.845630473713549
NSGA-III,F13,9,3D,DeltaP,0.879032164825335
NSGA-III,F13,9,5D,DeltaP,0.911743570165812
NSGA-III,F13,9,7D,DeltaP,0.99733617359979
NSGA-III,F13,9,10D,DeltaP,0.889542413948033
NSGA-III,F13,9,15D,DeltaP,0.837007175286452
NSGA-III,F13,10,3D,DeltaP,0.788637977161362
NSGA-III,F13,10,5D,DeltaP,0.91157930556383
NSGA-III,F13,10,7D,DeltaP,0.996900847463987
NSGA-III,F13,10,10D,DeltaP,0.599368928549877
NSGA-III,F13,10,15D,DeltaP,0.844111029348104
NSGA-III,F13,11,3D,DeltaP,0.702446917258998
NSGA-III,F13,11,5D,DeltaP,0.911266107379379
NSGA-III,F13,11,7D,DeltaP,0.99626602519885
NSGA-III,F13,11,10D,DeltaP,0.899367524790608
NSGA-III,F13,11,15D,DeltaP,0.839249551758192
NSGA-III,F13,12,3D,DeltaP,0.949848623834262
NSGA-III,F13,12,5D,DeltaP,0.901631470848508
NSGA-III,F13,12,7D,DeltaP,0.995971344294557
NSGA-III,F13,12,10D,DeltaP,0.899698930075057
NSGA-III,F13,12,15D,DeltaP,0.836569602659159
NSGA-III,F13,13,3D,DeltaP,0.791851200439174
NSGA-III,F13,13,5D,DeltaP,0.911542247413331
NSGA-III,F13,13,7D,DeltaP,0.996380275018131
NSGA-III,F13,13,10D,DeltaP,0.899324217738798
NSGA-III,F13,13,15D,DeltaP,0.837692450159189
NSGA-III,F13,14,3D,DeltaP,0.810127339212405
NSGA-III,F13,14,5D,DeltaP,0.912139246185551
NSGA-III,F13,14,7D,DeltaP,0.991520416360726
NSGA-III,F13,14,10D,DeltaP,0.89780618671588
NSGA-III,F13,14,15D,DeltaP,0.840188541790129
NSGA-III,F13,15,3D,DeltaP,0.804617700156501
NSGA-III,F13,15,5D,DeltaP,0.911658455378763
NSGA-III,F13,15,7D,DeltaP,0.996122235127982
NSGA-III,F13,15,10D,DeltaP,0.904444681368234
NSGA-III,F13,15,15D,DeltaP,0.843290078417974
NSGA-III,F13,16,3D,DeltaP,1
NSGA-III,F13,16,5D,DeltaP,0.906130651179084
NSGA-III,F13,16,7D,DeltaP,0.994570608729312
NSGA-III,F13,16,10D,DeltaP,0.896474685184961
NSGA-III,F13,16,15D,DeltaP,0.839818806361476
NSGA-III,F13,17,3D,DeltaP,0.718035895535839
NSGA-III,F13,17,5D,DeltaP,0.911612951733029
NSGA-III,F13,17,7D,DeltaP,0.995685662022885
NSGA-III,F13,17,10D,DeltaP,0.897301311304683
NSGA-III,F13,17,15D,DeltaP,0.844209465340594
NSGA-III,F13,18,3D,DeltaP,0.780018332243065
NSGA-III,F13,18,5D,DeltaP,0.904828156656319
NSGA-III,F13,18,7D,DeltaP,0.99507083753971
NSGA-III,F13,18,10D,DeltaP,0.896568198104252
NSGA-III,F13,18,15D,DeltaP,0.845686207173723
NSGA-III,F13,19,3D,DeltaP,0.962844345494275
NSGA-III,F13,19,5D,DeltaP,0.911470873511306
NSGA-III,F13,19,7D,DeltaP,1
NSGA-III,F13,19,10D,DeltaP,0.899342427629731
NSGA-III,F13,19,15D,DeltaP,0.834908288057019
NSGA-III,F13,20,3D,DeltaP,0.879892743942685
NSGA-III,F13,20,5D,DeltaP,0.911828053488663
NSGA-III,F13,20,7D,DeltaP,0.997989958170282
NSGA-III,F13,20,10D,DeltaP,0.899177271291637
NSGA-III,F13,20,15D,DeltaP,0.841818266803358
NSGA-III,F14,1,3D,DeltaP,0.997187963450829
NSGA-III,F14,1,5D,DeltaP,0.928570941715861
NSGA-III,F14,1,7D,DeltaP,0.999366148647357
NSGA-III,F14,1,10D,DeltaP,0.911559432867779
NSGA-III,F14,1,15D,DeltaP,0.843420646257666
NSGA-III,F14,2,3D,DeltaP,0.997268379027999
NSGA-III,F14,2,5D,DeltaP,0.927298871914237
NSGA-III,F14,2,7D,DeltaP,0.994145547656625
